date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/4/7 1:00,,,,,,0,,,,,
1985/4/7 2:00,,,,,,0,,,,,
1985/4/7 3:00,10,,,,14.3,0,,,,1.2,ìÏ
1985/4/7 4:00,,,,,,0,,,,,
1985/4/7 5:00,,,,,,0,,,,,
1985/4/7 6:00,10,,,,14.2,0,,,,1.5,ìÏìå
1985/4/7 7:00,,,,,,0,,,,,
1985/4/7 8:00,,,,,,0,,,,,
1985/4/7 9:00,10,,,,14.1,0,,,,1,ìÏìå
1985/4/7 10:00,,,,,,0,,,,,
1985/4/7 11:00,,,,,,0,,,,,
1985/4/7 12:00,10,,,,14.1,0,,,,1.8,ñkñkêº
1985/4/7 13:00,,,,,,0,,,,,
1985/4/7 14:00,,,,,,0.5,,,,,
1985/4/7 15:00,10,,,,13.6,0.5,,,,1.2,ñkñkêº
1985/4/7 16:00,,,,,,0,,,,,
1985/4/7 17:00,,,,,,1,,,,,
1985/4/7 18:00,10,,,,12.8,6,,,,2.7,êºìÏêº
1985/4/7 19:00,,,,,,5,,,,,
1985/4/7 20:00,,,,,,1.5,,,,,
1985/4/7 21:00,10,,,,13.1,3,,,,3.5,ìåñkìå
1985/4/7 22:00,,,,,,1.5,,,,,
1985/4/7 23:00,,,,,,2,,,,,
1985/4/8 0:00,10,,,,11.8,4,,,,4.6,ñkìå
1986/4/7 1:00,,,,,,0,,,,,
1986/4/7 2:00,,,,,,0,,,,,
1986/4/7 3:00,0+,,,,9.1,0,,,,1.7,ìåñkìå
1986/4/7 4:00,,,,,,0,,,,,
1986/4/7 5:00,,,,,,0,,,,,
1986/4/7 6:00,0+,,,,6.9,0,,,,7.5,ñkêº
1986/4/7 7:00,,,,,,0,,,,,
1986/4/7 8:00,,,,,,0,,,,,
1986/4/7 9:00,0+,,,,9.1,0,,,,10.8,ñkêº
1986/4/7 10:00,,,,,,0,,,,,
1986/4/7 11:00,,,,,,0,,,,,
1986/4/7 12:00,1,,,,10.4,0,,,,8.1,ñkêº
1986/4/7 13:00,,,,,,0,,,,,
1986/4/7 14:00,,,,,,0,,,,,
1986/4/7 15:00,1,,,,11.2,0,,,,8.8,ñkñkêº
1986/4/7 16:00,,,,,,0,,,,,
1986/4/7 17:00,,,,,,0,,,,,
1986/4/7 18:00,0+,,,,9.1,0,,,,8.2,ñkñkêº
1986/4/7 19:00,,,,,,0,,,,,
1986/4/7 20:00,,,,,,0,,,,,
1986/4/7 21:00,0,,,,6.5,0,,,,4.1,ñkñkêº
1986/4/7 22:00,,,,,,0,,,,,
1986/4/7 23:00,,,,,,0,,,,,
1986/4/8 0:00,0,,,,6.5,0,,,,5.2,êºñkêº
1987/4/7 1:00,,,,,,0,,,,,
1987/4/7 2:00,,,,,,0,,,,,
1987/4/7 3:00,10,,,,11.7,0,,,,2.3,ñkêº
1987/4/7 4:00,,,,,,0.5,,,,,
1987/4/7 5:00,,,,,,0,,,,,
1987/4/7 6:00,10,,,,11.6,0.5,,,,1.3,ñkñkìå
1987/4/7 7:00,,,,,,0,,,,,
1987/4/7 8:00,,,,,,0,,,,,
1987/4/7 9:00,10,,,,13.5,0,,,,0.6,êºìÏêº
1987/4/7 10:00,,,,,,0,,,,,
1987/4/7 11:00,,,,,,0.5,,,,,
1987/4/7 12:00,10,,,,14.8,0.5,,,,1.3,ìÏ
1987/4/7 13:00,,,,,,0,,,,,
1987/4/7 14:00,,,,,,2,,,,,
1987/4/7 15:00,10,,,,14.6,4.5,,,,2.5,êº
1987/4/7 16:00,,,,,,2,,,,,
1987/4/7 17:00,,,,,,1.5,,,,,
1987/4/7 18:00,10,,,,14.6,0,,,,2.5,ñkñkêº
1987/4/7 19:00,,,,,,0,,,,,
1987/4/7 20:00,,,,,,0,,,,,
1987/4/7 21:00,10,,,,13.2,0.5,,,,1.4,êº
1987/4/7 22:00,,,,,,0,,,,,
1987/4/7 23:00,,,,,,0,,,,,
1987/4/8 0:00,7,,,,13,0,,,,1.6,ìÏêº
1988/4/7 1:00,,,,,,0,,,,,
1988/4/7 2:00,,,,,,0,,,,,
1988/4/7 3:00,10-,,,,9.5,0,,,,4.7,ñk
1988/4/7 4:00,,,,,,0,,,,,
1988/4/7 5:00,,,,,,0,,,,,
1988/4/7 6:00,10-,,,,9,0,,,,3.3,ñk
1988/4/7 7:00,,,,,,0,,,,,
1988/4/7 8:00,,,,,,0,,,,,
1988/4/7 9:00,10,,,,8.3,0,,,,3.2,ñkìå
1988/4/7 10:00,,,,,,0,,,,,
1988/4/7 11:00,,,,,,0,,,,,
1988/4/7 12:00,10,,,,7.2,1,,,,3.8,ìåñkìå
1988/4/7 13:00,,,,,,0.5,,,,,
1988/4/7 14:00,,,,,,2,,,,,
1988/4/7 15:00,10,,,,6.5,1,,,,5.5,ìåñkìå
1988/4/7 16:00,,,,,,1,,,,,
1988/4/7 17:00,,,,,,1.5,,,,,
1988/4/7 18:00,10,,,,5.4,2,,,,4.5,ñkìå
1988/4/7 19:00,,,,,,1.5,,,,,
1988/4/7 20:00,,,,,,1.5,,,,,
1988/4/7 21:00,10,,,,3.4,2,,,,5.1,ñkñkêº
1988/4/7 22:00,,,,,,2.5,,,,,
1988/4/7 23:00,,,,,,2,,,,,
1988/4/8 0:00,10,,,,1.4,2.5,,,,5.3,ñkñkêº
1989/4/7 1:00,,,,,,0,,,,,
1989/4/7 2:00,,,,,,0,,,,,
1989/4/7 3:00,10-,3,8,,11.2,0,,,,2.1,ñk
1989/4/7 4:00,,,,,,0,,,,,
1989/4/7 5:00,,,,0,,0,,,,,
