date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/12/4 1:00,,,,,,0,,,,,
1985/12/4 2:00,,,,,,0,,,,,
1985/12/4 3:00,0,,,,6.9,0,,,,1.4,ñkêº
1985/12/4 4:00,,,,,,0,,,,,
1985/12/4 5:00,,,,,,0,,,,,
1985/12/4 6:00,10-,,,,6.1,0,,,,1.5,ñkñkêº
1985/12/4 7:00,,,,,,0,,,,,
1985/12/4 8:00,,,,,,0,,,,,
1985/12/4 9:00,0,,,,9.3,0,,,,1,êº
1985/12/4 10:00,,,,,,0,,,,,
1985/12/4 11:00,,,,,,0,,,,,
1985/12/4 12:00,4,,,,14.1,0,,,,1.5,ìÏìÏìå
1985/12/4 13:00,,,,,,0,,,,,
1985/12/4 14:00,,,,,,0,,,,,
1985/12/4 15:00,10,,,,15,0,,,,2.1,ñk
1985/12/4 16:00,,,,,,0,,,,,
1985/12/4 17:00,,,,,,0,,,,,
1985/12/4 18:00,10-,,,,12.8,0,,,,4.1,ñkñkêº
1985/12/4 19:00,,,,,,0,,,,,
1985/12/4 20:00,,,,,,0,,,,,
1985/12/4 21:00,3,,,,12.1,0,,,,1.6,ñkñkêº
1985/12/4 22:00,,,,,,0,,,,,
1985/12/4 23:00,,,,,,0,,,,,
1985/12/5 0:00,0+,,,,10.9,0,,,,1.7,ñkñkêº
1986/12/4 1:00,,,,,,0,,,,,
1986/12/4 2:00,,,,,,0,,,,,
1986/12/4 3:00,10,,,,8,0,,,,1.6,ñkñkêº
1986/12/4 4:00,,,,,,0,,,,,
1986/12/4 5:00,,,,,,0,,,,,
1986/12/4 6:00,10,,,,7.5,0,,,,1.3,ñk
1986/12/4 7:00,,,,,,0,,,,,
1986/12/4 8:00,,,,,,0,,,,,
1986/12/4 9:00,10,,,,8.4,0,,,,2.8,ñkñkêº
1986/12/4 10:00,,,,,,0,,,,,
1986/12/4 11:00,,,,,,0,,,,,
1986/12/4 12:00,10,,,,9.1,0,,,,1.4,ñk
1986/12/4 13:00,,,,,,0,,,,,
