date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/8 1:00,,,,,,0,,,,,
1985/1/8 2:00,,,,,,0,,,,,
1985/1/8 3:00,10-,,,,1.8,0,,,,1.9,ñkñkêº
1985/1/8 4:00,,,,,,0,,,,,
1985/1/8 5:00,,,,,,0,,,,,
1985/1/8 6:00,9,,,,1.6,0,,,,3,ñkñkêº
1985/1/8 7:00,,,,,,0,,,,,
1985/1/8 8:00,,,,,,0,,,,,
1985/1/8 9:00,8,,,,2.2,0,,,,2.2,ñkñkêº
1985/1/8 10:00,,,,,,0,,,,,
1985/1/8 11:00,,,,,,0,,,,,
1985/1/8 12:00,2,,,,6.6,0,,,,4,ñkñkêº
1985/1/8 13:00,,,,,,0,,,,,
1985/1/8 14:00,,,,,,0,,,,,
1985/1/8 15:00,4,,,,8.2,0,,,,2.4,ñkñkêº
1985/1/8 16:00,,,,,,0,,,,,
1985/1/8 17:00,,,,,,0,,,,,
1985/1/8 18:00,5,,,,7,0,,,,1.5,êºñkêº
1985/1/8 19:00,,,,,,0,,,,,
1985/1/8 20:00,,,,,,0,,,,,
1985/1/8 21:00,3,,,,4.9,0,,,,1.6,êºñkêº
1985/1/8 22:00,,,,,,0,,,,,
1985/1/8 23:00,,,,,,0,,,,,
1985/1/9 0:00,7,,,,4.1,0,,,,3.7,ñkñkêº
1986/1/8 1:00,,,,,,0,,,,,
1986/1/8 2:00,,,,,,0,,,,,
1986/1/8 3:00,3,,,,2.2,0,,,,2.8,ñkñkêº
1986/1/8 4:00,,,,,,0,,,,,
1986/1/8 5:00,,,,,,0,,,,,
1986/1/8 6:00,2,,,,1,0,,,,3.1,ñkñkêº
1986/1/8 7:00,,,,,,0,,,,,
1986/1/8 8:00,,,,,,0,,,,,
1986/1/8 9:00,4,,,,2.2,0,,,,1.3,êºìÏêº
1986/1/8 10:00,,,,,,0,,,,,
1986/1/8 11:00,,,,,,0,,,,,
1986/1/8 12:00,0,,,,8.4,0,,,,2.8,ìÏ
1986/1/8 13:00,,,,,,0,,,,,
1986/1/8 14:00,,,,,,0,,,,,
1986/1/8 15:00,4,,,,11,0,,,,4.2,ìÏìÏêº
1986/1/8 16:00,,,,,,0,,,,,
1986/1/8 17:00,,,,,,0,,,,,
1986/1/8 18:00,0+,,,,9.3,0,,,,4.6,ìÏêº
1986/1/8 19:00,,,,,,0,,,,,
1986/1/8 20:00,,,,,,0,,,,,
1986/1/8 21:00,0,,,,7.3,0,,,,1.9,êºñkêº
1986/1/8 22:00,,,,,,0,,,,,
1986/1/8 23:00,,,,,,0,,,,,
1986/1/9 0:00,0,,,,6,0,,,,1.5,ñkñkìå
1987/1/8 1:00,,,,,,0,,,,,
1987/1/8 2:00,,,,,,0,,,,,
1987/1/8 3:00,10,,,,5.2,0,,,,5.2,ìÏ
1987/1/8 4:00,,,,,,0,,,,,
1987/1/8 5:00,,,,,,0,,,,,
1987/1/8 6:00,10,,,,3.4,0,,,,4.2,ñkñkêº
1987/1/8 7:00,,,,,,0,,,,,
1987/1/8 8:00,,,,,,0,,,,,
1987/1/8 9:00,4,,,,5.6,0,,,,1.9,ñk
1987/1/8 10:00,,,,,,0,,,,,
1987/1/8 11:00,,,,,,0,,,,,
1987/1/8 12:00,0,,,,13.5,0,,,,2.2,ñkêº
1987/1/8 13:00,,,,,,0,,,,,
1987/1/8 14:00,,,,,,0,,,,,
1987/1/8 15:00,0+,,,,13.9,0,,,,4.9,ñk
1987/1/8 16:00,,,,,,0,,,,,
1987/1/8 17:00,,,,,,0,,,,,
1987/1/8 18:00,0+,,,,11.2,0,,,,3.9,ñk
1987/1/8 19:00,,,,,,0,,,,,
1987/1/8 20:00,,,,,,0,,,,,
1987/1/8 21:00,0,,,,9.2,0,,,,3.3,ñkñkêº
1987/1/8 22:00,,,,,,0,,,,,
1987/1/8 23:00,,,,,,0,,,,,
1987/1/9 0:00,4,,,,7.8,0,,,,3.7,ñkñkêº
1988/1/8 1:00,,,,,,1.5,,,,,
1988/1/8 2:00,,,,,,0,,,,,
1988/1/8 3:00,10,,,,3.5,0.5,,,,1.3,ñkñkêº
1988/1/8 4:00,,,,,,0,,,,,
1988/1/8 5:00,,,,,,0,,,,,
1988/1/8 6:00,8,,,,3.7,0,,,,2,ñkêº
1988/1/8 7:00,,,,,,0,,,,,
1988/1/8 8:00,,,,,,0,,,,,
1988/1/8 9:00,8,,,,5.9,0,,,,0.9,ñk
1988/1/8 10:00,,,,,,0,,,,,
1988/1/8 11:00,,,,,,0,,,,,
1988/1/8 12:00,2,,,,9.7,0,,,,1.2,ñkñkêº
1988/1/8 13:00,,,,,,0,,,,,
1988/1/8 14:00,,,,,,0,,,,,
1988/1/8 15:00,0+,,,,14.1,0,,,,0.3,ñkñkêº
1988/1/8 16:00,,,,,,0,,,,,
1988/1/8 17:00,,,,,,0,,,,,
