date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/5 1:00,,,,,,0,,,,,
1985/1/5 2:00,,,,,,0,,,,,
1985/1/5 3:00,0+,,,,1.2,0,,,,7.7,ñkñkêº
1985/1/5 4:00,,,,,,0,,,,,
1985/1/5 5:00,,,,,,0,,,,,
1985/1/5 6:00,0,,,,0.4,0,,,,4.3,ñkñkêº
1985/1/5 7:00,,,,,,0,,,,,
1985/1/5 8:00,,,,,,0,,,,,
1985/1/5 9:00,0+,,,,1.9,0,,,,3.8,ñk
1985/1/5 10:00,,,,,,0,,,,,
1985/1/5 11:00,,,,,,0,,,,,
1985/1/5 12:00,0+,,,,5.6,0,,,,4.7,ñkñkêº
1985/1/5 13:00,,,,,,0,,,,,
1985/1/5 14:00,,,,,,0,,,,,
1985/1/5 15:00,7,,,,6.2,0,,,,3.5,ñkñkêº
1985/1/5 16:00,,,,,,0,,,,,
1985/1/5 17:00,,,,,,0,,,,,
1985/1/5 18:00,5,,,,4.6,0,,,,3.4,ñkñkêº
1985/1/5 19:00,,,,,,0,,,,,
1985/1/5 20:00,,,,,,0,,,,,
1985/1/5 21:00,6,,,,3.2,0,,,,3,ñk
1985/1/5 22:00,,,,,,0,,,,,
1985/1/5 23:00,,,,,,0,,,,,
1985/1/6 0:00,2,,,,1.2,0,,,,2,ñkñkêº
1986/1/5 1:00,,,,,,0,,,,,
1986/1/5 2:00,,,,,,0,,,,,
1986/1/5 3:00,10-,,,,3.9,0,,,,1.3,êºñkêº
1986/1/5 4:00,,,,,,0,,,,,
1986/1/5 5:00,,,,,,0,,,,,
1986/1/5 6:00,9,,,,3.3,0,,,,1.5,ñkêº
1986/1/5 7:00,,,,,,0,,,,,
1986/1/5 8:00,,,,,,0,,,,,
1986/1/5 9:00,1,,,,4.5,0,,,,2.8,ñkìå
1986/1/5 10:00,,,,,,0,,,,,
1986/1/5 11:00,,,,,,0,,,,,
1986/1/5 12:00,9,,,,6.2,0,,,,3.6,ñkñkêº
1986/1/5 13:00,,,,,,0,,,,,
1986/1/5 14:00,,,,,,0,,,,,
1986/1/5 15:00,8,,,,7.1,0,,,,4.3,ñkñkêº
1986/1/5 16:00,,,,,,0,,,,,
1986/1/5 17:00,,,,,,0,,,,,
1986/1/5 18:00,0+,,,,4.6,0,,,,6,êºìÏêº
1986/1/5 19:00,,,,,,0,,,,,
1986/1/5 20:00,,,,,,0,,,,,
1986/1/5 21:00,0,,,,2.7,0,,,,4.6,ìÏêº
1986/1/5 22:00,,,,,,0,,,,,
1986/1/5 23:00,,,,,,0,,,,,
1986/1/6 0:00,0,,,,1.5,0,,,,4.9,êºìÏêº
1987/1/5 1:00,,,,,,0,,,,,
1987/1/5 2:00,,,,,,0,,,,,
1987/1/5 3:00,10-,,,,3.4,0,,,,4.6,ñk
1987/1/5 4:00,,,,,,0,,,,,
1987/1/5 5:00,,,,,,0,,,,,
1987/1/5 6:00,10-,,,,3.3,0,,,,4.4,ñkñkìå
1987/1/5 7:00,,,,,,0,,,,,
1987/1/5 8:00,,,,,,0,,,,,
1987/1/5 9:00,10,,,,2.8,0,,,,2.7,ñkìå
1987/1/5 10:00,,,,,,0,,,,,
1987/1/5 11:00,,,,,,0,,,,,
1987/1/5 12:00,10,,,,4.2,0,,,,2.2,ñk
1987/1/5 13:00,,,,,,0,,,,,
1987/1/5 14:00,,,,,,0,,,,,
1987/1/5 15:00,10,,,,4,0,,,,4,ñk
1987/1/5 16:00,,,,,,0,,,,,
1987/1/5 17:00,,,,,,0,,,,,
1987/1/5 18:00,10,,,,2,0,,,,3.8,ñk
1987/1/5 19:00,,,,,,1,,,,,
1987/1/5 20:00,,,,,,1,,,,,
1987/1/5 21:00,10,,,,1,1,,,,4.8,ñk
1987/1/5 22:00,,,,,,0.5,,,,,
1987/1/5 23:00,,,,,,1,,,,,
1987/1/6 0:00,10,,,,0.6,1.5,,,,5.4,ñkñkêº
1988/1/5 1:00,,,,,,0.5,,,,,
1988/1/5 2:00,,,,,,0,,,,,
1988/1/5 3:00,10-,,,,8.6,0,,,,6.6,ñk
1988/1/5 4:00,,,,,,0,,,,,
1988/1/5 5:00,,,,,,0,,,,,
1988/1/5 6:00,10-,,,,7.8,0,,,,6.4,ñk
1988/1/5 7:00,,,,,,0,,,,,
1988/1/5 8:00,,,,,,0,,,,,
1988/1/5 9:00,10-,,,,6.9,0,,,,7.1,ñkñkêº
1988/1/5 10:00,,,,,,0,,,,,
1988/1/5 11:00,,,,,,0,,,,,
1988/1/5 12:00,10,,,,7.3,0,,,,4.2,ñk
1988/1/5 13:00,,,,,,0,,,,,
1988/1/5 14:00,,,,,,0,,,,,
1988/1/5 15:00,10,,,,7.4,0,,,,2.2,ìåñkìå
1988/1/5 16:00,,,,,,0,,,,,
1988/1/5 17:00,,,,,,0,,,,,
1988/1/5 18:00,10,,,,4.4,0,,,,2.9,ìåìÏìå
1988/1/5 19:00,,,,,,0,,,,,
1988/1/5 20:00,,,,,,0,,,,,
1988/1/5 21:00,10,,,,3.3,1,,,,3.4,ñk
1988/1/5 22:00,,,,,,1,,,,,
1988/1/5 23:00,,,,,,1.5,,,,,
1988/1/6 0:00,10,,,,1.4,1.5,,,,3.9,ñk
1989/1/5 1:00,,,,,,0,,,,,
1989/1/5 2:00,,,,,,0,,,,,
1989/1/5 3:00,2,,,,3.7,0,,,,6,ñkñkêº
1989/1/5 4:00,,,,,,0,,,,,
1989/1/5 5:00,,,,,,0,,,,,
1989/1/5 6:00,0,,,,2.1,0,,,,2.8,ñkñkêº
1989/1/5 7:00,,,,,,0,,,,,
1989/1/5 8:00,,,,,,0,,,,,
1989/1/5 9:00,0,,,,4.9,0,,,,3.9,ñkñkêº
1989/1/5 10:00,,,,,,0,,,,,
1989/1/5 11:00,,,,,,0,,,,,
1989/1/5 12:00,0,,,,8.4,0,,,,7,ñkñkêº
1989/1/5 13:00,,,,,,0,,,,,
1989/1/5 14:00,,,,,,0,,,,,
1989/1/5 15:00,0,,,,8.9,0,,,,3.6,ñkñkêº
1989/1/5 16:00,,,,,,0,,,,,
1989/1/5 17:00,,,,,,0,,,,,
1989/1/5 18:00,0,,,,7.4,0,,,,3.5,ñkñkêº
