date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/10/2 1:00,,,,,,0,,,,,
1985/10/2 2:00,,,,,,0,,,,,
1985/10/2 3:00,10-,,,,18.6,0,,,,4.3,ñk
1985/10/2 4:00,,,,,,0,,,,,
1985/10/2 5:00,,,,,,0,,,,,
1985/10/2 6:00,10-,,,,18.3,0,,,,4.5,ñkñkêº
1985/10/2 7:00,,,,,,0,,,,,
1985/10/2 8:00,,,,,,0,,,,,
1985/10/2 9:00,8,,,,19.5,0,,,,4.5,ñk
1985/10/2 10:00,,,,,,0,,,,,
1985/10/2 11:00,,,,,,0,,,,,
1985/10/2 12:00,8,,,,24,0,,,,4.9,ñk
1985/10/2 13:00,,,,,,0,,,,,
1985/10/2 14:00,,,,,,0,,,,,
1985/10/2 15:00,2,,,,24.8,0,,,,2.6,êº
1985/10/2 16:00,,,,,,0,,,,,
1985/10/2 17:00,,,,,,0,,,,,
1985/10/2 18:00,2,,,,22.5,0,,,,3.2,ìÏêº
1985/10/2 19:00,,,,,,0,,,,,
1985/10/2 20:00,,,,,,0,,,,,
1985/10/2 21:00,0,,,,20.5,0,,,,3,êºñkêº
1985/10/2 22:00,,,,,,0,,,,,
1985/10/2 23:00,,,,,,0,,,,,
1985/10/3 0:00,1,,,,18.5,0,,,,2.8,êºñkêº
1986/10/2 1:00,,,,,,3,,,,,
1986/10/2 2:00,,,,,,1.5,,,,,
1986/10/2 3:00,10,,,,17.7,1,,,,4.7,ñkñkêº
1986/10/2 4:00,,,,,,0.5,,,,,
1986/10/2 5:00,,,,,,0.5,,,,,
1986/10/2 6:00,10,,,,18.1,0,,,,3.7,ñkñkêº
1986/10/2 7:00,,,,,,0,,,,,
1986/10/2 8:00,,,,,,0,,,,,
1986/10/2 9:00,10,,,,19.1,0,,,,2.8,ñkñkêº
1986/10/2 10:00,,,,,,0,,,,,
1986/10/2 11:00,,,,,,0,,,,,
1986/10/2 12:00,10-,,,,23,0,,,,2.2,ìÏêº
1986/10/2 13:00,,,,,,0,,,,,
1986/10/2 14:00,,,,,,0,,,,,
1986/10/2 15:00,5,,,,26.2,0,,,,5.7,ìÏêº
1986/10/2 16:00,,,,,,0,,,,,
1986/10/2 17:00,,,,,,0,,,,,
1986/10/2 18:00,7,,,,24.8,0,,,,5.5,ìÏêº
1986/10/2 19:00,,,,,,0,,,,,
1986/10/2 20:00,,,,,,0,,,,,
1986/10/2 21:00,6,,,,23.3,0,,,,4.8,ìÏêº
1986/10/2 22:00,,,,,,0,,,,,
1986/10/2 23:00,,,,,,0,,,,,
1986/10/3 0:00,2,,,,21,0,,,,1.2,ñkêº
