date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/3 1:00,,,,,,0,,,,,
1985/1/3 2:00,,,,,,0,,,,,
1985/1/3 3:00,10,,,,4.2,0.5,,,,2,ñkñkìå
1985/1/3 4:00,,,,,,1,,,,,
1985/1/3 5:00,,,,,,1,,,,,
1985/1/3 6:00,10,,,,3.6,1.5,,,,1.4,ñkìå
1985/1/3 7:00,,,,,,1,,,,,
1985/1/3 8:00,,,,,,0.5,,,,,
1985/1/3 9:00,10,,,,3.4,1,,,,1.7,ìå
1985/1/3 10:00,,,,,,0.5,,,,,
1985/1/3 11:00,,,,,,0,,,,,
1985/1/3 12:00,9,,,,4.7,0,,,,1,ñkìå
1985/1/3 13:00,,,,,,0,,,,,
1985/1/3 14:00,,,,,,0,,,,,
1985/1/3 15:00,10-,,,,6.9,0,,,,1.1,ñkñkìå
1985/1/3 16:00,,,,,,0,,,,,
1985/1/3 17:00,,,,,,0,,,,,
1985/1/3 18:00,10-,,,,6.4,0,,,,1.5,êºìÏêº
1985/1/3 19:00,,,,,,0,,,,,
1985/1/3 20:00,,,,,,0,,,,,
1985/1/3 21:00,10,,,,6.4,0,,,,2.3,ñkêº
1985/1/3 22:00,,,,,,0,,,,,
1985/1/3 23:00,,,,,,0,,,,,
1985/1/4 0:00,6,,,,5.3,0,,,,1.3,ñkêº
1986/1/3 1:00,,,,,,0,,,,,
1986/1/3 2:00,,,,,,0,,,,,
1986/1/3 3:00,0,,,,-0.9,0,,,,0.7,ñk
1986/1/3 4:00,,,,,,0,,,,,
1986/1/3 5:00,,,,,,0,,,,,
1986/1/3 6:00,3,,,,-1.5,0,,,,0.9,ñk
1986/1/3 7:00,,,,,,0,,,,,
1986/1/3 8:00,,,,,,0,,,,,
1986/1/3 9:00,10-,,,,-0.1,0,,,,1.3,ñkñkìå
1986/1/3 10:00,,,,,,0,,,,,
1986/1/3 11:00,,,,,,0,,,,,
1986/1/3 12:00,10,,,,4,0,,,,1.2,ñkìå
1986/1/3 13:00,,,,,,0,,,,,
1986/1/3 14:00,,,,,,0,,,,,
1986/1/3 15:00,10,,,,5.5,0,,,,2,ñkñkìå
1986/1/3 16:00,,,,,,0,,,,,
1986/1/3 17:00,,,,,,0,,,,,
1986/1/3 18:00,10,,,,4.4,0,,,,1.9,ñkñkìå
1986/1/3 19:00,,,,,,0,,,,,
1986/1/3 20:00,,,,,,0,,,,,
1986/1/3 21:00,10,,,,3.7,0,,,,3.8,ñkñkìå
1986/1/3 22:00,,,,,,0,,,,,
1986/1/3 23:00,,,,,,0,,,,,
1986/1/4 0:00,10,,,,4.1,0,,,,4.1,ñkìå
1987/1/3 1:00,,,,,,3.5,,,,,
1987/1/3 2:00,,,,,,6.5,,,,,
1987/1/3 3:00,10,,,,8.9,0.5,,,,2.2,ìÏìÏêº
1987/1/3 4:00,,,,,,0,,,,,
1987/1/3 5:00,,,,,,0,,,,,
1987/1/3 6:00,10,,,,9,0,,,,1.7,ìå
1987/1/3 7:00,,,,,,0,,,,,
1987/1/3 8:00,,,,,,0,,,,,
1987/1/3 9:00,10,,,,10.3,0,,,,0.9,ìÏ
1987/1/3 10:00,,,,,,0,,,,,
1987/1/3 11:00,,,,,,0,,,,,
1987/1/3 12:00,10-,,,,12.9,0,,,,3.6,êºìÏêº
1987/1/3 13:00,,,,,,0,,,,,
1987/1/3 14:00,,,,,,0,,,,,
1987/1/3 15:00,9,,,,13.9,0,,,,5,ñkñkêº
