date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/30 1:00,,,,,,0.5,,,,,
1985/1/30 2:00,,,,,,0,,,,,
1985/1/30 3:00,8,,,,0.6,0,,,,7.6,êº
1985/1/30 4:00,,,,,,0,,,,,
1985/1/30 5:00,,,,,,0,,,,,
1985/1/30 6:00,4,,,,-1,0,,,,2.5,ñkêº
1985/1/30 7:00,,,,,,0,,,,,
1985/1/30 8:00,,,,,,0,,,,,
1985/1/30 9:00,7,,,,0.4,0,,,,5.5,êºñkêº
1985/1/30 10:00,,,,,,0,,,,,
1985/1/30 11:00,,,,,,0,,,,,
1985/1/30 12:00,6,,,,1.3,0,,,,5.3,ñkñkêº
1985/1/30 13:00,,,,,,0,,,,,
1985/1/30 14:00,,,,,,0,,,,,
1985/1/30 15:00,7,,,,2.6,0,,,,6.7,ñkêº
1985/1/30 16:00,,,,,,0,,,,,
1985/1/30 17:00,,,,,,0,,,,,
1985/1/30 18:00,2,,,,1.2,0,,,,4.4,ñkñkêº
1985/1/30 19:00,,,,,,0,,,,,
1985/1/30 20:00,,,,,,0,,,,,
1985/1/30 21:00,0+,,,,0.5,0,,,,3.3,êºñkêº
1985/1/30 22:00,,,,,,0,,,,,
1985/1/30 23:00,,,,,,0,,,,,
1985/1/31 0:00,0,,,,-0.7,0,,,,1.4,ñkêº
1986/1/30 1:00,,,,,,0,,,,,
1986/1/30 2:00,,,,,,0,,,,,
1986/1/30 3:00,1,,,,1.1,0,,,,2.8,ñkñkìå
1986/1/30 4:00,,,,,,0,,,,,
1986/1/30 5:00,,,,,,0,,,,,
1986/1/30 6:00,0,,,,0.9,0,,,,4.1,ñkìå
1986/1/30 7:00,,,,,,0,,,,,
1986/1/30 8:00,,,,,,0,,,,,
1986/1/30 9:00,7,,,,4.3,0,,,,2,ñkñkìå
1986/1/30 10:00,,,,,,0,,,,,
1986/1/30 11:00,,,,,,0,,,,,
1986/1/30 12:00,10-,,,,8.5,0,,,,1.3,ñkìå
1986/1/30 13:00,,,,,,0,,,,,
1986/1/30 14:00,,,,,,0,,,,,
1986/1/30 15:00,10,,,,9.2,0,,,,2.6,êºìÏêº
1986/1/30 16:00,,,,,,0,,,,,
1986/1/30 17:00,,,,,,0,,,,,
1986/1/30 18:00,10-,,,,7.1,0,,,,2.4,ìÏìÏìå
1986/1/30 19:00,,,,,,0,,,,,
1986/1/30 20:00,,,,,,0,,,,,
1986/1/30 21:00,6,,,,5.7,0,,,,0.9,ìåìÏìå
1986/1/30 22:00,,,,,,0,,,,,
1986/1/30 23:00,,,,,,0,,,,,
1986/1/31 0:00,10-,,,,4.5,0,,,,1.6,ìÏêº
1987/1/30 1:00,,,,,,0,,,,,
1987/1/30 2:00,,,,,,0,,,,,
1987/1/30 3:00,6,,,,5.6,0,,,,2.1,ìÏ
1987/1/30 4:00,,,,,,0,,,,,
1987/1/30 5:00,,,,,,0,,,,,
1987/1/30 6:00,1,,,,5.1,0,,,,2,ìÏìÏêº
1987/1/30 7:00,,,,,,0,,,,,
1987/1/30 8:00,,,,,,0,,,,,
1987/1/30 9:00,3,,,,7.9,0,,,,0.7,ìÏìå
1987/1/30 10:00,,,,,,0,,,,,
1987/1/30 11:00,,,,,,0,,,,,
1987/1/30 12:00,8,,,,11.9,0,,,,5.3,ìÏêº
1987/1/30 13:00,,,,,,0,,,,,
1987/1/30 14:00,,,,,,0,,,,,
1987/1/30 15:00,6,,,,13.4,0,,,,5.9,êºìÏêº
1987/1/30 16:00,,,,,,0,,,,,
1987/1/30 17:00,,,,,,0,,,,,
1987/1/30 18:00,3,,,,8.5,0,,,,4.1,ñk
1987/1/30 19:00,,,,,,0,,,,,
1987/1/30 20:00,,,,,,0,,,,,
1987/1/30 21:00,8,,,,6.3,0,,,,3.2,ñkìå
1987/1/30 22:00,,,,,,0,,,,,
1987/1/30 23:00,,,,,,0,,,,,
1987/1/31 0:00,0+,,,,5.5,0,,,,2.6,ñkñkêº
