date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/31 1:00,,,,,,0,,,,,
1985/1/31 2:00,,,,,,0,,,,,
1985/1/31 3:00,2,,,,-1.8,0,,,,0.7,ñkìå
1985/1/31 4:00,,,,,,0,,,,,
1985/1/31 5:00,,,,,,0,,,,,
1985/1/31 6:00,0+,,,,-2,0,,,,1,ñkñkêº
1985/1/31 7:00,,,,,,0,,,,,
1985/1/31 8:00,,,,,,0,,,,,
1985/1/31 9:00,1,,,,1.8,0,,,,7.2,êº
1985/1/31 10:00,,,,,,0,,,,,
1985/1/31 11:00,,,,,,0,,,,,
1985/1/31 12:00,2,,,,4.9,0,,,,6,ìÏêº
1985/1/31 13:00,,,,,,0,,,,,
1985/1/31 14:00,,,,,,0,,,,,
1985/1/31 15:00,6,,,,5.5,0,,,,4.6,ìÏêº
1985/1/31 16:00,,,,,,0,,,,,
1985/1/31 17:00,,,,,,0,,,,,
1985/1/31 18:00,3,,,,5.7,0,,,,4.4,êºìÏêº
1985/1/31 19:00,,,,,,0,,,,,
1985/1/31 20:00,,,,,,0,,,,,
1985/1/31 21:00,4,,,,5.4,0,,,,4.8,êºìÏêº
1985/1/31 22:00,,,,,,0,,,,,
1985/1/31 23:00,,,,,,0,,,,,
1985/2/1 0:00,9,,,,5.4,0,,,,5,êºìÏêº
1986/1/31 1:00,,,,,,0,,,,,
1986/1/31 2:00,,,,,,0,,,,,
1986/1/31 3:00,10,,,,4.6,0,,,,1.4,ìÏìÏêº
1986/1/31 4:00,,,,,,0,,,,,
1986/1/31 5:00,,,,,,0,,,,,
1986/1/31 6:00,10,,,,4.9,0,,,,1.5,êºìÏêº
1986/1/31 7:00,,,,,,0,,,,,
1986/1/31 8:00,,,,,,0,,,,,
1986/1/31 9:00,10,,,,6.7,0,,,,3.1,ñkêº
1986/1/31 10:00,,,,,,0,,,,,
1986/1/31 11:00,,,,,,0,,,,,
1986/1/31 12:00,10,,,,8.2,0,,,,2.4,êºñkêº
1986/1/31 13:00,,,,,,0,,,,,
1986/1/31 14:00,,,,,,0,,,,,
1986/1/31 15:00,6,,,,10.6,0,,,,2.9,êº
1986/1/31 16:00,,,,,,0,,,,,
1986/1/31 17:00,,,,,,0,,,,,
1986/1/31 18:00,10-,,,,8.3,0,,,,0.8,êºñkêº
1986/1/31 19:00,,,,,,0,,,,,
1986/1/31 20:00,,,,,,0,,,,,
1986/1/31 21:00,3,,,,5.3,0,,,,2.1,ìåñkìå
1986/1/31 22:00,,,,,,0,,,,,
1986/1/31 23:00,,,,,,0,,,,,
1986/2/1 0:00,8,,,,4.3,0,,,,1.8,ñkñkìå
1987/1/31 1:00,,,,,,0,,,,,
1987/1/31 2:00,,,,,,0,,,,,
1987/1/31 3:00,6,,,,5.1,0,,,,2.8,ñkêº
1987/1/31 4:00,,,,,,0,,,,,
1987/1/31 5:00,,,,,,0,,,,,
1987/1/31 6:00,0+,,,,4.2,0,,,,2.3,êº
1987/1/31 7:00,,,,,,0,,,,,
1987/1/31 8:00,,,,,,0,,,,,
1987/1/31 9:00,1,,,,7.2,0,,,,8.3,êº
1987/1/31 10:00,,,,,,0,,,,,
1987/1/31 11:00,,,,,,0,,,,,
1987/1/31 12:00,4,,,,9.8,0,,,,6,êº
1987/1/31 13:00,,,,,,0,,,,,
1987/1/31 14:00,,,,,,0,,,,,
1987/1/31 15:00,8,,,,7.6,0,,,,5,ñk
1987/1/31 16:00,,,,,,0,,,,,
1987/1/31 17:00,,,,,,0,,,,,
1987/1/31 18:00,5,,,,5.8,0,,,,5.3,ñkêº
1987/1/31 19:00,,,,,,0,,,,,
1987/1/31 20:00,,,,,,0,,,,,
1987/1/31 21:00,3,,,,3.8,0,,,,4.4,ñkñkêº
1987/1/31 22:00,,,,,,0,,,,,
1987/1/31 23:00,,,,,,0,,,,,
1987/2/1 0:00,6,,,,2.8,0,,,,3.1,ñkêº
1988/1/31 1:00,,,,,,0,,,,,
1988/1/31 2:00,,,,,,0,,,,,
1988/1/31 3:00,10,,,,8.2,0,,,,4.3,êº
1988/1/31 4:00,,,,,,0,,,,,
1988/1/31 5:00,,,,,,0,,,,,
1988/1/31 6:00,0+,,,,5.3,0,,,,1.3,êºñkêº
1988/1/31 7:00,,,,,,0,,,,,
1988/1/31 8:00,,,,,,0,,,,,
1988/1/31 9:00,1,,,,7,0,,,,3.5,êº
1988/1/31 10:00,,,,,,0,,,,,
1988/1/31 11:00,,,,,,0,,,,,
1988/1/31 12:00,9,,,,9.8,0,,,,6.5,êº
1988/1/31 13:00,,,,,,0,,,,,
1988/1/31 14:00,,,,,,0,,,,,
1988/1/31 15:00,9,,,,9.5,0,,,,4.5,êºñkêº
1988/1/31 16:00,,,,,,0,,,,,
1988/1/31 17:00,,,,,,0,,,,,
1988/1/31 18:00,8,,,,6.2,0,,,,4.1,ñk
1988/1/31 19:00,,,,,,0,,,,,
1988/1/31 20:00,,,,,,0,,,,,
1988/1/31 21:00,0+,,,,4.6,0,,,,4.4,ñkñkêº
1988/1/31 22:00,,,,,,0,,,,,
1988/1/31 23:00,,,,,,0,,,,,
1988/2/1 0:00,1,,,,4.8,0,,,,3.6,ñkêº
1989/1/31 1:00,,,,,,0,,,,,
1989/1/31 2:00,,,,,,0,,,,,
1989/1/31 3:00,8,,,,4.1,0,,,,2.2,ñkñkìå
1989/1/31 4:00,,,,,,0,,,,,
1989/1/31 5:00,,,,,,0,,,,,
1989/1/31 6:00,6,,,,2.8,0,,,,1.7,ñkñkìå
1989/1/31 7:00,,,,,,0,,,,,
1989/1/31 8:00,,,,,,0,,,,,
1989/1/31 9:00,0,,,,5.3,0,,,,1.1,ñkñkêº
1989/1/31 10:00,,,,,,0,,,,,
1989/1/31 11:00,,,,,,0,,,,,
1989/1/31 12:00,0,,,,11.4,0,,,,1.1,ìÏ
1989/1/31 13:00,,,,,,0,,,,,
1989/1/31 14:00,,,,,,0,,,,,
1989/1/31 15:00,10-,,,,13.1,0,,,,2.8,êº
1989/1/31 16:00,,,,,,0,,,,,
1989/1/31 17:00,,,,,,0,,,,,
1989/1/31 18:00,10-,,,,11.6,0,,,,3,ìÏìÏêº
1989/1/31 19:00,,,,,,0,,,,,
