date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/9 1:00,,,,,,0,,,,,
1985/1/9 2:00,,,,,,0,,,,,
1985/1/9 3:00,0,,,,1,0,,,,2,ñkìå
1985/1/9 4:00,,,,,,0,,,,,
1985/1/9 5:00,,,,,,0,,,,,
1985/1/9 6:00,0,,,,-0.1,0,,,,2.4,ñkñkìå
1985/1/9 7:00,,,,,,0,,,,,
1985/1/9 8:00,,,,,,0,,,,,
1985/1/9 9:00,0+,,,,2.6,0,,,,0.8,ìåìÏìå
1985/1/9 10:00,,,,,,0,,,,,
1985/1/9 11:00,,,,,,0,,,,,
1985/1/9 12:00,8,,,,8.9,0,,,,2.2,êº
1985/1/9 13:00,,,,,,0,,,,,
1985/1/9 14:00,,,,,,0,,,,,
1985/1/9 15:00,2,,,,8.8,0,,,,4.2,ìÏêº
1985/1/9 16:00,,,,,,0,,,,,
1985/1/9 17:00,,,,,,0,,,,,
1985/1/9 18:00,0,,,,7.6,0,,,,1.9,êºìÏêº
1985/1/9 19:00,,,,,,0,,,,,
1985/1/9 20:00,,,,,,0,,,,,
1985/1/9 21:00,0,,,,5.5,0,,,,1.6,ìÏìÏêº
1985/1/9 22:00,,,,,,0,,,,,
1985/1/9 23:00,,,,,,0,,,,,
1985/1/10 0:00,10-,,,,3.1,0,,,,0.9,ìåìÏìå
1986/1/9 1:00,,,,,,0,,,,,
1986/1/9 2:00,,,,,,0,,,,,
1986/1/9 3:00,8,,,,1.4,0,,,,3.9,êºñkêº
1986/1/9 4:00,,,,,,0,,,,,
1986/1/9 5:00,,,,,,0,,,,,
1986/1/9 6:00,1,,,,0.6,0,,,,5.1,êºìÏêº
1986/1/9 7:00,,,,,,0,,,,,
1986/1/9 8:00,,,,,,0,,,,,
1986/1/9 9:00,1,,,,1.7,0,,,,7.1,êº
1986/1/9 10:00,,,,,,0,,,,,
1986/1/9 11:00,,,,,,0,,,,,
1986/1/9 12:00,1,,,,4.8,0,,,,8,êºñkêº
1986/1/9 13:00,,,,,,0,,,,,
1986/1/9 14:00,,,,,,0,,,,,
1986/1/9 15:00,5,,,,4.6,0,,,,9.2,êº
1986/1/9 16:00,,,,,,0,,,,,
1986/1/9 17:00,,,,,,0,,,,,
1986/1/9 18:00,3,,,,3,0,,,,7.2,êºñkêº
1986/1/9 19:00,,,,,,0,,,,,
1986/1/9 20:00,,,,,,0,,,,,
1986/1/9 21:00,1,,,,1.5,0,,,,3.4,êº
1986/1/9 22:00,,,,,,0,,,,,
1986/1/9 23:00,,,,,,0,,,,,
1986/1/10 0:00,1,,,,1.3,0,,,,5.6,êºìÏêº
1987/1/9 1:00,,,,,,0,,,,,
1987/1/9 2:00,,,,,,0,,,,,
1987/1/9 3:00,0,,,,7.5,0,,,,4.1,êºìÏêº
1987/1/9 4:00,,,,,,0,,,,,
1987/1/9 5:00,,,,,,0,,,,,
1987/1/9 6:00,10-,,,,7.7,0,,,,3.8,êº
1987/1/9 7:00,,,,,,0,,,,,
1987/1/9 8:00,,,,,,0,,,,,
1987/1/9 9:00,3,,,,9,0,,,,3.6,êº
1987/1/9 10:00,,,,,,0,,,,,
1987/1/9 11:00,,,,,,0,,,,,
1987/1/9 12:00,3,,,,11.3,0,,,,5.7,êºìÏêº
1987/1/9 13:00,,,,,,0,,,,,
1987/1/9 14:00,,,,,,0,,,,,
1987/1/9 15:00,9,,,,11.4,0,,,,5.3,êºìÏêº
1987/1/9 16:00,,,,,,0,,,,,
1987/1/9 17:00,,,,,,0,,,,,
1987/1/9 18:00,10-,,,,11.7,0,,,,5.1,êº
1987/1/9 19:00,,,,,,0,,,,,
1987/1/9 20:00,,,,,,0,,,,,
1987/1/9 21:00,1,,,,10.2,0,,,,4.3,êº
1987/1/9 22:00,,,,,,0,,,,,
1987/1/9 23:00,,,,,,0,,,,,
1987/1/10 0:00,3,,,,9.2,0,,,,7.1,êº
1988/1/9 1:00,,,,,,0,,,,,
1988/1/9 2:00,,,,,,0,,,,,
1988/1/9 3:00,3,,,,10.6,0,,,,10.3,êº
1988/1/9 4:00,,,,,,0,,,,,
1988/1/9 5:00,,,,,,0,,,,,
1988/1/9 6:00,5,,,,8.8,0,,,,6.6,êº
1988/1/9 7:00,,,,,,0,,,,,
1988/1/9 8:00,,,,,,0,,,,,
1988/1/9 9:00,5,,,,8.4,0,,,,7,êº
1988/1/9 10:00,,,,,,0,,,,,
1988/1/9 11:00,,,,,,0,,,,,
1988/1/9 12:00,5,,,,9.6,0,,,,9.1,êºìÏêº
1988/1/9 13:00,,,,,,0,,,,,
1988/1/9 14:00,,,,,,0,,,,,
1988/1/9 15:00,6,,,,9.2,0,,,,8.2,êº
1988/1/9 16:00,,,,,,0,,,,,
1988/1/9 17:00,,,,,,0,,,,,
1988/1/9 18:00,0+,,,,6.6,0,,,,7.1,êºñkêº
1988/1/9 19:00,,,,,,0,,,,,
1988/1/9 20:00,,,,,,0,,,,,
1988/1/9 21:00,0+,,,,4.7,0,,,,9.2,êº
1988/1/9 22:00,,,,,,0,,,,,
1988/1/9 23:00,,,,,,0,,,,,
1988/1/10 0:00,3,,,,3.5,0,,,,5.9,êºñkêº
1989/1/9 1:00,,,,,,0,,,,,
1989/1/9 2:00,,,,,,0,,,,,
1989/1/9 3:00,10-,,,,12.2,0,,,,3.2,ñkñkìå
1989/1/9 4:00,,,,,,0,,,,,
1989/1/9 5:00,,,,,,0,,,,,
1989/1/9 6:00,10,,,,11.7,0,,,,2.8,ñkìå
1989/1/9 7:00,,,,,,0,,,,,
1989/1/9 8:00,,,,,,0,,,,,
1989/1/9 9:00,10,,,,12.5,0,,,,4.4,ñkìå
1989/1/9 10:00,,,,,,0,,,,,
1989/1/9 11:00,,,,,,0,,,,,
1989/1/9 12:00,10,,,,13.1,0,,,,4.9,ñkñkìå
1989/1/9 13:00,,,,,,0,,,,,
1989/1/9 14:00,,,,,,0,,,,,
1989/1/9 15:00,10,,,,13.5,0,,,,4.8,ñkìå
1989/1/9 16:00,,,,,,0,,,,,
1989/1/9 17:00,,,,,,0,,,,,
