date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/12 1:00,,,,,,0,,,,,
1985/1/12 2:00,,,,,,0,,,,,
1985/1/12 3:00,0,,,,3.4,0,,,,2.8,ñkñkêº
1985/1/12 4:00,,,,,,0,,,,,
1985/1/12 5:00,,,,,,0,,,,,
1985/1/12 6:00,2,,,,1.9,0,,,,0.3,ìåìÏìå
1985/1/12 7:00,,,,,,0,,,,,
1985/1/12 8:00,,,,,,0,,,,,
1985/1/12 9:00,3,,,,3.8,0,,,,0.4,ñkñkìå
1985/1/12 10:00,,,,,,0,,,,,
1985/1/12 11:00,,,,,,0,,,,,
1985/1/12 12:00,7,,,,8.4,0,,,,5.5,ìÏêº
1985/1/12 13:00,,,,,,0,,,,,
1985/1/12 14:00,,,,,,0,,,,,
1985/1/12 15:00,10-,,,,9.2,0,,,,3.9,ìÏêº
1985/1/12 16:00,,,,,,0,,,,,
1985/1/12 17:00,,,,,,0,,,,,
1985/1/12 18:00,10-,,,,9.1,0,,,,6.4,êº
1985/1/12 19:00,,,,,,0,,,,,
1985/1/12 20:00,,,,,,0,,,,,
1985/1/12 21:00,10-,,,,7,0,,,,5.3,ñkêº
1985/1/12 22:00,,,,,,0,,,,,
1985/1/12 23:00,,,,,,0,,,,,
1985/1/13 0:00,10-,,,,6.1,0,,,,5.7,êº
1986/1/12 1:00,,,,,,0,,,,,
1986/1/12 2:00,,,,,,0,,,,,
1986/1/12 3:00,3,,,,-0.1,0,,,,0.8,ñk
1986/1/12 4:00,,,,,,0,,,,,
1986/1/12 5:00,,,,,,0,,,,,
1986/1/12 6:00,4,,,,0.2,0,,,,2.6,ñk
1986/1/12 7:00,,,,,,0,,,,,
1986/1/12 8:00,,,,,,0,,,,,
1986/1/12 9:00,1,,,,2,0,,,,3.1,êºñkêº
1986/1/12 10:00,,,,,,0,,,,,
1986/1/12 11:00,,,,,,0,,,,,
1986/1/12 12:00,7,,,,5.3,0,,,,5,ñkêº
1986/1/12 13:00,,,,,,0,,,,,
1986/1/12 14:00,,,,,,0,,,,,
1986/1/12 15:00,6,,,,7.1,0,,,,4.8,ñk
1986/1/12 16:00,,,,,,0,,,,,
1986/1/12 17:00,,,,,,0,,,,,
1986/1/12 18:00,1,,,,3.4,0,,,,3.4,ñkñkìå
1986/1/12 19:00,,,,,,0,,,,,
1986/1/12 20:00,,,,,,0,,,,,
1986/1/12 21:00,0,,,,1.6,0,,,,2.3,ñkñkìå
1986/1/12 22:00,,,,,,0,,,,,
1986/1/12 23:00,,,,,,0,,,,,
