date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/27 1:00,,,,,,0,,,,,
1985/1/27 2:00,,,,,,0,,,,,
1985/1/27 3:00,1,,,,0.4,0,,,,1.4,ñkìå
1985/1/27 4:00,,,,,,0,,,,,
1985/1/27 5:00,,,,,,0,,,,,
1985/1/27 6:00,1,,,,-0.6,0,,,,4.3,ñkñkìå
1985/1/27 7:00,,,,,,0,,,,,
1985/1/27 8:00,,,,,,0,,,,,
1985/1/27 9:00,0,,,,2.2,0,,,,2.9,ñkñkìå
1985/1/27 10:00,,,,,,0,,,,,
1985/1/27 11:00,,,,,,0,,,,,
1985/1/27 12:00,8,,,,7.2,0,,,,1,ñkñkêº
1985/1/27 13:00,,,,,,0,,,,,
1985/1/27 14:00,,,,,,0,,,,,
1985/1/27 15:00,10-,,,,9.1,0,,,,1.3,êºìÏêº
1985/1/27 16:00,,,,,,0,,,,,
1985/1/27 17:00,,,,,,0,,,,,
1985/1/27 18:00,10,,,,8.3,0,,,,2.1,êºñkêº
1985/1/27 19:00,,,,,,0,,,,,
1985/1/27 20:00,,,,,,0,,,,,
1985/1/27 21:00,10,,,,5.9,1.5,,,,2,ñkñkìå
1985/1/27 22:00,,,,,,2,,,,,
1985/1/27 23:00,,,,,,1.5,,,,,
1985/1/28 0:00,10,,,,4.5,2,,,,3,ñkñkìå
1986/1/27 1:00,,,,,,0,,,,,
1986/1/27 2:00,,,,,,0,,,,,
1986/1/27 3:00,2,,,,0.8,0,,,,5.9,êº
1986/1/27 4:00,,,,,,0,,,,,
1986/1/27 5:00,,,,,,0,,,,,
1986/1/27 6:00,10-,,,,1.1,0,,,,5.6,êº
1986/1/27 7:00,,,,,,0,,,,,
1986/1/27 8:00,,,,,,0,,,,,
1986/1/27 9:00,10-,,,,2.1,0,,,,6.9,êº
1986/1/27 10:00,,,,,,0,,,,,
1986/1/27 11:00,,,,,,0,,,,,
1986/1/27 12:00,10-,,,,5,0,,,,6.8,êº
1986/1/27 13:00,,,,,,0,,,,,
1986/1/27 14:00,,,,,,0,,,,,
