date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/1/7 1:00,,,,,,0,,,,,
1985/1/7 2:00,,,,,,0,,,,,
1985/1/7 3:00,6,,,,1.9,0,,,,0.5,ñkñkêº
1985/1/7 4:00,,,,,,0,,,,,
1985/1/7 5:00,,,,,,0,,,,,
1985/1/7 6:00,2,,,,0.8,0,,,,0.1,ê√â∏
1985/1/7 7:00,,,,,,0,,,,,
1985/1/7 8:00,,,,,,0,,,,,
1985/1/7 9:00,3,,,,4.1,0,,,,0.9,ìÏìå
1985/1/7 10:00,,,,,,0,,,,,
1985/1/7 11:00,,,,,,0,,,,,
1985/1/7 12:00,6,,,,7.5,0,,,,4.5,êº
1985/1/7 13:00,,,,,,0,,,,,
1985/1/7 14:00,,,,,,0,,,,,
1985/1/7 15:00,8,,,,6.6,0,,,,3.8,ñk
1985/1/7 16:00,,,,,,0,,,,,
1985/1/7 17:00,,,,,,0,,,,,
1985/1/7 18:00,10-,,,,4.8,0,,,,4.9,ñkìå
1985/1/7 19:00,,,,,,0,,,,,
1985/1/7 20:00,,,,,,0,,,,,
1985/1/7 21:00,0+,,,,2.5,0,,,,2,ñkìå
1985/1/7 22:00,,,,,,0,,,,,
1985/1/7 23:00,,,,,,0,,,,,
1985/1/8 0:00,1,,,,1.4,0,,,,2.5,ñkñkìå
1986/1/7 1:00,,,,,,0,,,,,
1986/1/7 2:00,,,,,,0,,,,,
1986/1/7 3:00,10-,,,,0.4,0,,,,1.8,ñkìå
1986/1/7 4:00,,,,,,0,,,,,
1986/1/7 5:00,,,,,,0,,,,,
1986/1/7 6:00,10-,,,,0,0,,,,2.3,ñkñkìå
1986/1/7 7:00,,,,,,0,,,,,
1986/1/7 8:00,,,,,,0,,,,,
1986/1/7 9:00,10-,,,,1.5,0,,,,1,ñkìå
1986/1/7 10:00,,,,,,0,,,,,
1986/1/7 11:00,,,,,,0,,,,,
1986/1/7 12:00,6,,,,6.2,0,,,,3,êºìÏêº
1986/1/7 13:00,,,,,,0,,,,,
1986/1/7 14:00,,,,,,0,,,,,
1986/1/7 15:00,5,,,,7.4,0,,,,4.8,êºìÏêº
1986/1/7 16:00,,,,,,0,,,,,
1986/1/7 17:00,,,,,,0,,,,,
1986/1/7 18:00,2,,,,5.8,0,,,,1.8,êº
1986/1/7 19:00,,,,,,0,,,,,
1986/1/7 20:00,,,,,,0,,,,,
1986/1/7 21:00,5,,,,4.1,0,,,,1.1,ìå
1986/1/7 22:00,,,,,,0,,,,,
1986/1/7 23:00,,,,,,0,,,,,
1986/1/8 0:00,10-,,,,3.5,0,,,,0.9,êºñkêº
1987/1/7 1:00,,,,,,0,,,,,
1987/1/7 2:00,,,,,,0,,,,,
1987/1/7 3:00,10-,,,,6.2,0,,,,2,ñkñkìå
1987/1/7 4:00,,,,,,0,,,,,
1987/1/7 5:00,,,,,,0,,,,,
1987/1/7 6:00,10-,,,,5.2,0,,,,1.7,ìåñkìå
1987/1/7 7:00,,,,,,0,,,,,
1987/1/7 8:00,,,,,,0,,,,,
1987/1/7 9:00,2,,,,6.6,0,,,,2,ìåñkìå
1987/1/7 10:00,,,,,,0,,,,,
1987/1/7 11:00,,,,,,0,,,,,
1987/1/7 12:00,1,,,,10.3,0,,,,1.5,ñkñkìå
1987/1/7 13:00,,,,,,0,,,,,
1987/1/7 14:00,,,,,,0,,,,,
1987/1/7 15:00,3,,,,11.3,0,,,,3.6,êº
1987/1/7 16:00,,,,,,0,,,,,
1987/1/7 17:00,,,,,,0,,,,,
1987/1/7 18:00,10-,,,,10.3,0,,,,2.7,êºñkêº
1987/1/7 19:00,,,,,,0,,,,,
1987/1/7 20:00,,,,,,0,,,,,
1987/1/7 21:00,10-,,,,9.6,0,,,,3.6,ìÏìÏìå
1987/1/7 22:00,,,,,,0,,,,,
1987/1/7 23:00,,,,,,0,,,,,
1987/1/8 0:00,8,,,,8.4,0,,,,2,ñk
1988/1/7 1:00,,,,,,0,,,,,
1988/1/7 2:00,,,,,,0,,,,,
1988/1/7 3:00,3,,,,1,0,,,,2.7,ñkñkìå
1988/1/7 4:00,,,,,,0,,,,,
1988/1/7 5:00,,,,,,0,,,,,
1988/1/7 6:00,10,,,,1.8,0,,,,3.2,ñkìå
1988/1/7 7:00,,,,,,0,,,,,
1988/1/7 8:00,,,,,,0,,,,,
1988/1/7 9:00,10,,,,3.2,0,,,,4.3,ñkìå
1988/1/7 10:00,,,,,,0,,,,,
1988/1/7 11:00,,,,,,0,,,,,
1988/1/7 12:00,10,,,,6.8,0,,,,6.8,ñkìå
1988/1/7 13:00,,,,,,0,,,,,
1988/1/7 14:00,,,,,,0,,,,,
1988/1/7 15:00,10,,,,7.3,0,,,,2.4,ñkñkìå
1988/1/7 16:00,,,,,,0,,,,,
1988/1/7 17:00,,,,,,0,,,,,
1988/1/7 18:00,10,,,,6.2,1,,,,3,ñkñkìå
1988/1/7 19:00,,,,,,3,,,,,
1988/1/7 20:00,,,,,,2,,,,,
1988/1/7 21:00,10,,,,5.9,0.5,,,,3.3,ñkñkìå
1988/1/7 22:00,,,,,,0,,,,,
1988/1/7 23:00,,,,,,0,,,,,
1988/1/8 0:00,10-,,,,6.4,0,,,,1,ìÏêº
1989/1/7 1:00,,,,,,0,,,,,
1989/1/7 2:00,,,,,,0,,,,,
1989/1/7 3:00,10,,,,6.5,0,,,,2.9,ñkìå
1989/1/7 4:00,,,,,,0,,,,,
1989/1/7 5:00,,,,,,0,,,,,
1989/1/7 6:00,10-,,,,6.5,0,,,,3.1,ñkìå
1989/1/7 7:00,,,,,,0,,,,,
1989/1/7 8:00,,,,,,0,,,,,
1989/1/7 9:00,10-,,,,8.3,0,,,,3.4,ñkìå
1989/1/7 10:00,,,,,,0,,,,,
1989/1/7 11:00,,,,,,0,,,,,
1989/1/7 12:00,10-,,,,13.2,0,,,,3.2,ñkìå
1989/1/7 13:00,,,,,,0,,,,,
1989/1/7 14:00,,,,,,0,,,,,
1989/1/7 15:00,10-,,,,14.7,0,,,,3.4,ñkìå
1989/1/7 16:00,,,,,,0,,,,,
1989/1/7 17:00,,,,,,0,,,,,
1989/1/7 18:00,10,,,,11.9,0,,,,4.8,ñkìå
1989/1/7 19:00,,,,,,0,,,,,
