date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/3/12 1:00,,,,,,0,,,,,
1985/3/12 2:00,,,,,,0,,,,,
1985/3/12 3:00,7,,,,5.9,0,,,,4.3,êºñkêº
1985/3/12 4:00,,,,,,0,,,,,
1985/3/12 5:00,,,,,,0,,,,,
1985/3/12 6:00,10-,,,,5.7,0,,,,4.1,êºñkêº
1985/3/12 7:00,,,,,,0,,,,,
1985/3/12 8:00,,,,,,0,,,,,
1985/3/12 9:00,10,,,,6.8,0,,,,4.9,ñkêº
1985/3/12 10:00,,,,,,0,,,,,
1985/3/12 11:00,,,,,,0,,,,,
1985/3/12 12:00,10-,,,,8.5,0,,,,4.3,ñkêº
1985/3/12 13:00,,,,,,0,,,,,
1985/3/12 14:00,,,,,,0,,,,,
1985/3/12 15:00,8,,,,10.2,0,,,,4,ñkñkìå
1985/3/12 16:00,,,,,,0,,,,,
1985/3/12 17:00,,,,,,0,,,,,
1985/3/12 18:00,2,,,,8.6,0,,,,4.7,ñkñkêº
1985/3/12 19:00,,,,,,0,,,,,
1985/3/12 20:00,,,,,,0,,,,,
1985/3/12 21:00,4,,,,5.6,0,,,,3.5,ñkìå
1985/3/12 22:00,,,,,,0,,,,,
1985/3/12 23:00,,,,,,0,,,,,
1985/3/13 0:00,5,,,,4.2,0,,,,2.1,ñkìå
1986/3/12 1:00,,,,,,0,,,,,
1986/3/12 2:00,,,,,,0,,,,,
1986/3/12 3:00,0+,,,,6.3,0,,,,2.8,ñkêº
1986/3/12 4:00,,,,,,0,,,,,
1986/3/12 5:00,,,,,,0,,,,,
1986/3/12 6:00,0+,,,,4.5,0,,,,0.1,ê√â∏
1986/3/12 7:00,,,,,,0,,,,,
1986/3/12 8:00,,,,,,0,,,,,
1986/3/12 9:00,9,,,,7.3,0,,,,3.3,êºñkêº
1986/3/12 10:00,,,,,,0,,,,,
1986/3/12 11:00,,,,,,0,,,,,
1986/3/12 12:00,4,,,,10.7,0,,,,4.6,ìÏêº
1986/3/12 13:00,,,,,,0,,,,,
1986/3/12 14:00,,,,,,0,,,,,
1986/3/12 15:00,8,,,,11.1,0,,,,6.2,ìÏêº
1986/3/12 16:00,,,,,,0,,,,,
1986/3/12 17:00,,,,,,0,,,,,
1986/3/12 18:00,2,,,,10,0,,,,4.5,êº
1986/3/12 19:00,,,,,,0,,,,,
1986/3/12 20:00,,,,,,0,,,,,
1986/3/12 21:00,0+,,,,8,0,,,,0.7,ñkìå
1986/3/12 22:00,,,,,,0,,,,,
1986/3/12 23:00,,,,,,0,,,,,
1986/3/13 0:00,0,,,,6.5,0,,,,1.5,ìåìÏìå
1987/3/12 1:00,,,,,,0,,,,,
1987/3/12 2:00,,,,,,0,,,,,
1987/3/12 3:00,10,,,,6.5,0,,,,3.4,ñk
1987/3/12 4:00,,,,,,0,,,,,
1987/3/12 5:00,,,,,,0,,,,,
1987/3/12 6:00,3,,,,6,0,,,,2.7,ñkñkêº
1987/3/12 7:00,,,,,,0,,,,,
1987/3/12 8:00,,,,,,0,,,,,
1987/3/12 9:00,9,,,,7.6,0,,,,0.6,ñkñkìå
1987/3/12 10:00,,,,,,0,,,,,
1987/3/12 11:00,,,,,,0,,,,,
1987/3/12 12:00,9,,,,11.1,0,,,,1.7,ñkêº
1987/3/12 13:00,,,,,,0,,,,,
1987/3/12 14:00,,,,,,0,,,,,
1987/3/12 15:00,10-,,,,12.8,0,,,,2.5,ñkìå
1987/3/12 16:00,,,,,,0,,,,,
1987/3/12 17:00,,,,,,0,,,,,
1987/3/12 18:00,2,,,,11.8,0,,,,2.6,ìåñkìå
1987/3/12 19:00,,,,,,0,,,,,
1987/3/12 20:00,,,,,,0,,,,,
1987/3/12 21:00,3,,,,8.7,0,,,,4.1,ñkñkìå
1987/3/12 22:00,,,,,,0,,,,,
1987/3/12 23:00,,,,,,0,,,,,
1987/3/13 0:00,10,,,,7.3,0,,,,2.2,ñkìå
1988/3/12 1:00,,,,,,2.5,,,,,
1988/3/12 2:00,,,,,,8.5,,,,,
1988/3/12 3:00,10,,,,11.4,12,,,,4.6,ñkñkìå
1988/3/12 4:00,,,,,,1.5,,,,,
1988/3/12 5:00,,,,,,0,,,,,
1988/3/12 6:00,10,,,,12.9,0,,,,4.4,êºìÏêº
1988/3/12 7:00,,,,,,0,,,,,
1988/3/12 8:00,,,,,,0,,,,,
1988/3/12 9:00,9,,,,14.3,0,,,,6.2,ìÏêº
1988/3/12 10:00,,,,,,0,,,,,
1988/3/12 11:00,,,,,,0,,,,,
1988/3/12 12:00,10-,,,,14.3,0,,,,5.1,ñkñkêº
1988/3/12 13:00,,,,,,0,,,,,
1988/3/12 14:00,,,,,,0,,,,,
1988/3/12 15:00,9,,,,13.1,0,,,,5.8,ñkñkêº
1988/3/12 16:00,,,,,,0,,,,,
1988/3/12 17:00,,,,,,0,,,,,
1988/3/12 18:00,8,,,,11.3,0,,,,4.2,ñk
1988/3/12 19:00,,,,,,0,,,,,
1988/3/12 20:00,,,,,,0,,,,,
1988/3/12 21:00,2,,,,9.8,0,,,,4.1,ñk
1988/3/12 22:00,,,,,,0,,,,,
1988/3/12 23:00,,,,,,0,,,,,
1988/3/13 0:00,7,,,,7.6,0,,,,0.2,ê√â∏
1989/3/12 1:00,,,,,,0,,,,,
1989/3/12 2:00,,,,,,0,,,,,
1989/3/12 3:00,0,,,,6.3,0,,,,0.8,ìÏìå
1989/3/12 4:00,,,,,,0,,,,,
1989/3/12 5:00,,,,,,0,,,,,
1989/3/12 6:00,0,,,,4.6,0,,,,1.9,ñkìå
1989/3/12 7:00,,,,,,0,,,,,
1989/3/12 8:00,,,,,,0,,,,,
1989/3/12 9:00,0,,,,9.1,0,,,,0.5,ìÏìå
1989/3/12 10:00,,,,,,0,,,,,
1989/3/12 11:00,,,,,,0,,,,,
1989/3/12 12:00,0+,,,,14,0,,,,2.7,ìÏêº
1989/3/12 13:00,,,,,,0,,,,,
1989/3/12 14:00,,,,,,0,,,,,
1989/3/12 15:00,9,,,,15.3,0,,,,3.8,ìÏêº
1989/3/12 16:00,,,,,,0,,,,,
1989/3/12 17:00,,,,,,0,,,,,
1989/3/12 18:00,10,,,,14.2,0,,,,3,êºìÏêº
1989/3/12 19:00,,,,,,0,,,,,
1989/3/12 20:00,,,,,,0,,,,,
1989/3/12 21:00,10,,,,12.9,0,,,,1.2,ìÏìÏìå
1989/3/12 22:00,,,,,,0,,,,,
1989/3/12 23:00,,,,,,0,,,,,
1989/3/13 0:00,10-,,,,11.7,0,,,,2.4,ìåñkìå
1990/3/12 1:00,,,,,,1,,,,,
