date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/3/24 1:00,,,,,,0,,,,,
1985/3/24 2:00,,,,,,0,,,,,
1985/3/24 3:00,0,,,,5.7,0,,,,4.8,ñkñkìå
1985/3/24 4:00,,,,,,0,,,,,
1985/3/24 5:00,,,,,,0,,,,,
1985/3/24 6:00,0+,,,,4.4,0,,,,4.5,ñkñkìå
1985/3/24 7:00,,,,,,0,,,,,
1985/3/24 8:00,,,,,,0,,,,,
1985/3/24 9:00,0,,,,9.1,0,,,,3.9,ñkìå
1985/3/24 10:00,,,,,,0,,,,,
1985/3/24 11:00,,,,,,0,,,,,
1985/3/24 12:00,0,,,,15.1,0,,,,2.3,ñk
1985/3/24 13:00,,,,,,0,,,,,
1985/3/24 14:00,,,,,,0,,,,,
1985/3/24 15:00,0+,,,,17.8,0,,,,1.5,ñkìå
1985/3/24 16:00,,,,,,0,,,,,
1985/3/24 17:00,,,,,,0,,,,,
1985/3/24 18:00,0+,,,,14.8,0,,,,2.7,êºìÏêº
1985/3/24 19:00,,,,,,0,,,,,
1985/3/24 20:00,,,,,,0,,,,,
1985/3/24 21:00,0+,,,,13.1,0,,,,0.3,ìÏêº
1985/3/24 22:00,,,,,,0,,,,,
1985/3/24 23:00,,,,,,0,,,,,
1985/3/25 0:00,0,,,,10.3,0,,,,2,ñk
1986/3/24 1:00,,,,,,0,,,,,
1986/3/24 2:00,,,,,,0,,,,,
1986/3/24 3:00,10-,,,,4.8,0,,,,6.6,êº
1986/3/24 4:00,,,,,,0,,,,,
1986/3/24 5:00,,,,,,0.5,,,,,
1986/3/24 6:00,10-,,,,5.2,0,,,,5.2,êºñkêº
1986/3/24 7:00,,,,,,0,,,,,
1986/3/24 8:00,,,,,,0,,,,,
1986/3/24 9:00,9,,,,7,0,,,,5,ñkêº
1986/3/24 10:00,,,,,,0,,,,,
1986/3/24 11:00,,,,,,0,,,,,
1986/3/24 12:00,9,,,,7.7,0,,,,4.3,ñkñkìå
1986/3/24 13:00,,,,,,0,,,,,
1986/3/24 14:00,,,,,,0,,,,,
1986/3/24 15:00,9,,,,10.3,0,,,,6.2,ñkñkìå
1986/3/24 16:00,,,,,,0,,,,,
1986/3/24 17:00,,,,,,0,,,,,
1986/3/24 18:00,3,,,,8.9,0,,,,6.5,ñkñkêº
1986/3/24 19:00,,,,,,0,,,,,
1986/3/24 20:00,,,,,,0,,,,,
