date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/3/4 1:00,,,,,,0,,,,,
1985/3/4 2:00,,,,,,0,,,,,
1985/3/4 3:00,7,,,,3.1,0,,,,2.7,ñk
1985/3/4 4:00,,,,,,0,,,,,
1985/3/4 5:00,,,,,,0,,,,,
1985/3/4 6:00,1,,,,1.9,0,,,,0.7,ñkñkìå
1985/3/4 7:00,,,,,,0,,,,,
1985/3/4 8:00,,,,,,0,,,,,
1985/3/4 9:00,10-,,,,4.1,0,,,,0.5,ìåñkìå
1985/3/4 10:00,,,,,,0,,,,,
1985/3/4 11:00,,,,,,0,,,,,
1985/3/4 12:00,10-,,,,7.2,0,,,,1.5,ìÏìÏêº
1985/3/4 13:00,,,,,,0,,,,,
1985/3/4 14:00,,,,,,0,,,,,
1985/3/4 15:00,10-,,,,10.7,0,,,,2.1,êºìÏêº
1985/3/4 16:00,,,,,,0,,,,,
1985/3/4 17:00,,,,,,0,,,,,
1985/3/4 18:00,10-,,,,9.1,0,,,,2.7,êºìÏêº
1985/3/4 19:00,,,,,,0,,,,,
1985/3/4 20:00,,,,,,0,,,,,
1985/3/4 21:00,2,,,,7,0,,,,1.7,ìÏìÏìå
1985/3/4 22:00,,,,,,0,,,,,
1985/3/4 23:00,,,,,,0,,,,,
1985/3/5 0:00,10-,,,,5.9,0,,,,2.2,ñkìå
1986/3/4 1:00,,,,,,0,,,,,
1986/3/4 2:00,,,,,,0,,,,,
1986/3/4 3:00,10-,,,,2,0,,,,3.6,ñkêº
1986/3/4 4:00,,,,,,0,,,,,
1986/3/4 5:00,,,,,,0,,,,,
1986/3/4 6:00,6,,,,1.1,0,,,,2.1,êºñkêº
1986/3/4 7:00,,,,,,0,,,,,
1986/3/4 8:00,,,,,,0,,,,,
1986/3/4 9:00,5,,,,4,0,,,,2.4,ñkêº
1986/3/4 10:00,,,,,,0,,,,,
1986/3/4 11:00,,,,,,0,,,,,
1986/3/4 12:00,0,,,,5.9,0,,,,1.2,ìåìÏìå
1986/3/4 13:00,,,,,,0,,,,,
