date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/4/5 1:00,,,,,,0,,,,,
1985/4/5 2:00,,,,,,0,,,,,
1985/4/5 3:00,8,,,,11.2,0,,,,0.5,ìåñkìå
1985/4/5 4:00,,,,,,0,,,,,
1985/4/5 5:00,,,,,,0,,,,,
1985/4/5 6:00,7,,,,11.1,0,,,,4.2,êºìÏêº
1985/4/5 7:00,,,,,,0,,,,,
1985/4/5 8:00,,,,,,0,,,,,
1985/4/5 9:00,10-,,,,12.2,0,,,,7.1,êºìÏêº
1985/4/5 10:00,,,,,,0,,,,,
1985/4/5 11:00,,,,,,0,,,,,
1985/4/5 12:00,10-,,,,13.8,0,,,,8.2,êºìÏêº
1985/4/5 13:00,,,,,,0,,,,,
1985/4/5 14:00,,,,,,0,,,,,
1985/4/5 15:00,10-,,,,15.3,0,,,,7.4,êºìÏêº
1985/4/5 16:00,,,,,,0,,,,,
1985/4/5 17:00,,,,,,0,,,,,
1985/4/5 18:00,10-,,,,14.5,0,,,,5,êºìÏêº
1985/4/5 19:00,,,,,,0,,,,,
1985/4/5 20:00,,,,,,0,,,,,
1985/4/5 21:00,10,,,,11.3,0,,,,5.2,ñkñkìå
1985/4/5 22:00,,,,,,0,,,,,
1985/4/5 23:00,,,,,,0,,,,,
1985/4/6 0:00,7,,,,9.6,0,,,,1.9,ìåñkìå
1986/4/5 1:00,,,,,,0,,,,,
1986/4/5 2:00,,,,,,0,,,,,
1986/4/5 3:00,10,,,,12.1,0,,,,3.4,ìÏêº
1986/4/5 4:00,,,,,,0,,,,,
1986/4/5 5:00,,,,,,0,,,,,
1986/4/5 6:00,1,,,,11.8,0,,,,1.9,ìÏ
1986/4/5 7:00,,,,,,0,,,,,
1986/4/5 8:00,,,,,,0,,,,,
1986/4/5 9:00,10,,,,13.5,0,,,,4.1,êº
1986/4/5 10:00,,,,,,0,,,,,
1986/4/5 11:00,,,,,,0,,,,,
1986/4/5 12:00,6,,,,17,0,,,,4.4,êºìÏêº
1986/4/5 13:00,,,,,,0,,,,,
1986/4/5 14:00,,,,,,0,,,,,
1986/4/5 15:00,7,,,,17.2,0,,,,3.6,ñk
1986/4/5 16:00,,,,,,0,,,,,
1986/4/5 17:00,,,,,,0,,,,,
1986/4/5 18:00,3,,,,14.4,0,,,,5.1,ñkñkêº
1986/4/5 19:00,,,,,,0,,,,,
1986/4/5 20:00,,,,,,0,,,,,
