date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/4/23 1:00,,,,,,0,,,,,
1985/4/23 2:00,,,,,,0,,,,,
1985/4/23 3:00,6,,,,15.2,0,,,,2.8,ñk
1985/4/23 4:00,,,,,,0,,,,,
1985/4/23 5:00,,,,,,0,,,,,
1985/4/23 6:00,1,,,,15.6,0,,,,1.5,ìÏìÏìå
1985/4/23 7:00,,,,,,0,,,,,
1985/4/23 8:00,,,,,,0,,,,,
1985/4/23 9:00,9,,,,18.4,0,,,,1.9,ìÏìÏìå
1985/4/23 10:00,,,,,,0,,,,,
1985/4/23 11:00,,,,,,0,,,,,
1985/4/23 12:00,1,,,,21.4,0,,,,4.2,êºìÏêº
1985/4/23 13:00,,,,,,0,,,,,
1985/4/23 14:00,,,,,,0,,,,,
1985/4/23 15:00,0+,,,,22.7,0,,,,3.7,êºìÏêº
1985/4/23 16:00,,,,,,0,,,,,
1985/4/23 17:00,,,,,,0,,,,,
1985/4/23 18:00,5,,,,21.9,0,,,,1.3,ñkñkêº
1985/4/23 19:00,,,,,,0,,,,,
1985/4/23 20:00,,,,,,0,,,,,
1985/4/23 21:00,2,,,,19.3,0,,,,1.5,ìåñkìå
1985/4/23 22:00,,,,,,0,,,,,
1985/4/23 23:00,,,,,,0,,,,,
1985/4/24 0:00,0,,,,17.4,0,,,,1.9,ñkñkìå
1986/4/23 1:00,,,,,,0,,,,,
1986/4/23 2:00,,,,,,0,,,,,
1986/4/23 3:00,10-,,,,13.8,0,,,,2.3,êºìÏêº
1986/4/23 4:00,,,,,,0,,,,,
1986/4/23 5:00,,,,,,0,,,,,
1986/4/23 6:00,10-,,,,12.6,0,,,,2.1,ñkñkìå
1986/4/23 7:00,,,,,,0,,,,,
1986/4/23 8:00,,,,,,0,,,,,
1986/4/23 9:00,4,,,,17.1,0,,,,2.1,ñkñkêº
1986/4/23 10:00,,,,,,0,,,,,
1986/4/23 11:00,,,,,,0,,,,,
1986/4/23 12:00,1,,,,20.6,0,,,,2.4,ñkêº
1986/4/23 13:00,,,,,,0,,,,,
1986/4/23 14:00,,,,,,0,,,,,
1986/4/23 15:00,1,,,,20.7,0,,,,4.8,ìÏêº
1986/4/23 16:00,,,,,,0,,,,,
1986/4/23 17:00,,,,,,0,,,,,
1986/4/23 18:00,8,,,,19.6,0,,,,2.2,êºìÏêº
1986/4/23 19:00,,,,,,0,,,,,
1986/4/23 20:00,,,,,,0,,,,,
1986/4/23 21:00,4,,,,17.3,0,,,,3.7,ñkñkìå
1986/4/23 22:00,,,,,,0,,,,,
1986/4/23 23:00,,,,,,0,,,,,
1986/4/24 0:00,0,,,,14.9,0,,,,3.8,ñkìå
1987/4/23 1:00,,,,,,0,,,,,
1987/4/23 2:00,,,,,,0,,,,,
1987/4/23 3:00,10,,,,15.5,0,,,,2.4,ìå
1987/4/23 4:00,,,,,,0,,,,,
1987/4/23 5:00,,,,,,0,,,,,
1987/4/23 6:00,0+,,,,14.7,0,,,,1.7,ñkñkêº
1987/4/23 7:00,,,,,,0,,,,,
