date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/4/8 1:00,,,,,,0.5,,,,,
1985/4/8 2:00,,,,,,0,,,,,
1985/4/8 3:00,8,,,,12.8,0,,,,5.3,ñkìå
1985/4/8 4:00,,,,,,0,,,,,
1985/4/8 5:00,,,,,,0,,,,,
1985/4/8 6:00,9,,,,13,0,,,,6.3,ñkìå
1985/4/8 7:00,,,,,,0,,,,,
1985/4/8 8:00,,,,,,0,,,,,
1985/4/8 9:00,9,,,,16.8,0,,,,1.7,ñkñkìå
1985/4/8 10:00,,,,,,0,,,,,
1985/4/8 11:00,,,,,,0,,,,,
1985/4/8 12:00,4,,,,19.6,0,,,,3.8,êºìÏêº
1985/4/8 13:00,,,,,,0,,,,,
1985/4/8 14:00,,,,,,0,,,,,
1985/4/8 15:00,3,,,,20.7,0,,,,3.2,êºìÏêº
1985/4/8 16:00,,,,,,0,,,,,
1985/4/8 17:00,,,,,,0,,,,,
1985/4/8 18:00,0+,,,,20.9,0,,,,6.3,ñk
1985/4/8 19:00,,,,,,0,,,,,
1985/4/8 20:00,,,,,,0,,,,,
1985/4/8 21:00,0,,,,16.5,0,,,,3.4,ñkñkìå
1985/4/8 22:00,,,,,,0,,,,,
1985/4/8 23:00,,,,,,0,,,,,
1985/4/9 0:00,0,,,,14.2,0,,,,2.9,ñkñkìå
1986/4/8 1:00,,,,,,0,,,,,
1986/4/8 2:00,,,,,,0,,,,,
1986/4/8 3:00,0,,,,3.2,0,,,,0.2,ê√â∏
1986/4/8 4:00,,,,,,0,,,,,
1986/4/8 5:00,,,,,,0,,,,,
1986/4/8 6:00,0+,,,,2.4,0,,,,2,ñkìå
1986/4/8 7:00,,,,,,0,,,,,
1986/4/8 8:00,,,,,,0,,,,,
1986/4/8 9:00,2,,,,8.6,0,,,,1.2,ñkìå
1986/4/8 10:00,,,,,,0,,,,,
1986/4/8 11:00,,,,,,0,,,,,
1986/4/8 12:00,0+,,,,13.5,0,,,,4.3,êºìÏêº
1986/4/8 13:00,,,,,,0,,,,,
1986/4/8 14:00,,,,,,0,,,,,
1986/4/8 15:00,10,,,,14.9,0,,,,5,êºìÏêº
1986/4/8 16:00,,,,,,0,,,,,
1986/4/8 17:00,,,,,,0,,,,,
1986/4/8 18:00,9,,,,12.6,0,,,,1.9,êºìÏêº
1986/4/8 19:00,,,,,,0,,,,,
1986/4/8 20:00,,,,,,0,,,,,
1986/4/8 21:00,10-,,,,13.7,0,,,,2.3,ìÏìÏêº
1986/4/8 22:00,,,,,,0,,,,,
1986/4/8 23:00,,,,,,0,,,,,
1986/4/9 0:00,10,,,,12.6,0,,,,1.3,ìÏìÏêº
1987/4/8 1:00,,,,,,0,,,,,
1987/4/8 2:00,,,,,,0,,,,,
1987/4/8 3:00,6,,,,13.2,0,,,,2.8,ìÏêº
1987/4/8 4:00,,,,,,0,,,,,
1987/4/8 5:00,,,,,,0,,,,,
1987/4/8 6:00,10-,,,,12.6,0,,,,3.8,ñk
1987/4/8 7:00,,,,,,0,,,,,
1987/4/8 8:00,,,,,,0,,,,,
1987/4/8 9:00,10,,,,15,0,,,,2.7,ñkñkìå
