date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/2/10 1:00,,,,,,0,,,,,
1985/2/10 2:00,,,,,,0,,,,,
1985/2/10 3:00,3,,,,10.6,0,,,,5.3,êºìÏêº
1985/2/10 4:00,,,,,,0,,,,,
1985/2/10 5:00,,,,,,0,,,,,
1985/2/10 6:00,9,,,,9.1,0,,,,7.5,êº
1985/2/10 7:00,,,,,,0,,,,,
1985/2/10 8:00,,,,,,0,,,,,
1985/2/10 9:00,10-,,,,9.8,0,,,,4.4,êº
1985/2/10 10:00,,,,,,0,,,,,
1985/2/10 11:00,,,,,,0,,,,,
1985/2/10 12:00,10-,,,,11,0,,,,4.4,êºìÏêº
1985/2/10 13:00,,,,,,0,,,,,
1985/2/10 14:00,,,,,,0,,,,,
1985/2/10 15:00,10-,,,,11,0,,,,4.4,ñk
1985/2/10 16:00,,,,,,0,,,,,
1985/2/10 17:00,,,,,,0,,,,,
1985/2/10 18:00,10-,,,,7.8,0,,,,6.2,ñk
1985/2/10 19:00,,,,,,0,,,,,
1985/2/10 20:00,,,,,,0,,,,,
1985/2/10 21:00,9,,,,6.1,0,,,,6.1,êºñkêº
1985/2/10 22:00,,,,,,0,,,,,
1985/2/10 23:00,,,,,,0,,,,,
1985/2/11 0:00,10-,,,,5.2,0,,,,6.3,êº
1986/2/10 1:00,,,,,,0,,,,,
1986/2/10 2:00,,,,,,0,,,,,
1986/2/10 3:00,10-,,,,1.2,0,,,,3.7,ñkñkêº
1986/2/10 4:00,,,,,,0,,,,,
1986/2/10 5:00,,,,,,0,,,,,
1986/2/10 6:00,10-,,,,1.3,0,,,,3.3,êºñkêº
1986/2/10 7:00,,,,,,0,,,,,
1986/2/10 8:00,,,,,,0,,,,,
1986/2/10 9:00,6,,,,2.6,0,,,,3.2,ñkñkêº
1986/2/10 10:00,,,,,,0,,,,,
1986/2/10 11:00,,,,,,0,,,,,
1986/2/10 12:00,8,,,,5,0,,,,3.5,ñk
1986/2/10 13:00,,,,,,0,,,,,
1986/2/10 14:00,,,,,,0,,,,,
1986/2/10 15:00,6,,,,5.2,0,,,,3.7,ñkñkìå
1986/2/10 16:00,,,,,,0,,,,,
1986/2/10 17:00,,,,,,0,,,,,
1986/2/10 18:00,7,,,,2.5,0,,,,4.3,ñkñkìå
1986/2/10 19:00,,,,,,0,,,,,
1986/2/10 20:00,,,,,,0,,,,,
1986/2/10 21:00,4,,,,1.2,0,,,,3.6,ñkñkìå
1986/2/10 22:00,,,,,,0,,,,,
1986/2/10 23:00,,,,,,0,,,,,
1986/2/11 0:00,10-,,,,1,0,,,,2.5,ñkñkìå
1987/2/10 1:00,,,,,,0,,,,,
1987/2/10 2:00,,,,,,0,,,,,
1987/2/10 3:00,0,,,,5.6,0,,,,1.7,ñkñkìå
1987/2/10 4:00,,,,,,0,,,,,
1987/2/10 5:00,,,,,,0,,,,,
1987/2/10 6:00,0,,,,4.1,0,,,,1.4,ñkñkìå
1987/2/10 7:00,,,,,,0,,,,,
1987/2/10 8:00,,,,,,0,,,,,
