date,cloud,weather,visibility_km,solar,temperature_c,rainfall_mm,snowfall_cm,snowdepth_cm,sunshine_hours,windspeed_ms,wind_direction
1985/6/29 1:00,,,,,,0,,,,,
1985/6/29 2:00,,,,,,0,,,,,
1985/6/29 3:00,10-,,,,17.9,0,,,,1.7,“Œ
1985/6/29 4:00,,,,,,0,,,,,
1985/6/29 5:00,,,,,,0,,,,,
1985/6/29 6:00,10,,,,18.2,0,,,,2.3,“Œ
1985/6/29 7:00,,,,,,0,,,,,
1985/6/29 8:00,,,,,,0,,,,,
1985/6/29 9:00,10,,,,20,0,,,,1.4,“ì“Œ
1985/6/29 10:00,,,,,,0,,,,,
1985/6/29 11:00,,,,,,0,,,,,
1985/6/29 12:00,10,,,,20.6,0,,,,2.8,“ì“Œ
1985/6/29 13:00,,,,,,0,,,,,
1985/6/29 14:00,,,,,,0,,,,,
1985/6/29 15:00,10,,,,21.6,0,,,,2.8,“ì“ì“Œ
1985/6/29 16:00,,,,,,0,,,,,
1985/6/29 17:00,,,,,,0,,,,,
1985/6/29 18:00,10,,,,21.7,0,,,,2.2,“ì“Œ
1985/6/29 19:00,,,,,,0,,,,,
1985/6/29 20:00,,,,,,0,,,,,
1985/6/29 21:00,10,,,,20.8,4,,,,1.9,“ì“ì¼
1985/6/29 22:00,,,,,,3.5,,,,,
1985/6/29 23:00,,,,,,3,,,,,
1985/6/30 0:00,10,,,,20.2,1,,,,2,¼
1986/6/29 1:00,,,,,,0.5,,,,,
1986/6/29 2:00,,,,,,0,,,,,
1986/6/29 3:00,10,,,,18.4,1,,,,4.3,–k–k“Œ
1986/6/29 4:00,,,,,,0.5,,,,,
1986/6/29 5:00,,,,,,0.5,,,,,
1986/6/29 6:00,10,,,,17.9,4,,,,4,–k–k¼
1986/6/29 7:00,,,,,,9.5,,,,,
1986/6/29 8:00,,,,,,4,,,,,
1986/6/29 9:00,10,,,,17.5,1,,,,4.6,–k–k¼
1986/6/29 10:00,,,,,,1.5,,,,,
1986/6/29 11:00,,,,,,1,,,,,
1986/6/29 12:00,10,,,,17.1,2,,,,4.1,–k–k¼
1986/6/29 13:00,,,,,,1,,,,,
1986/6/29 14:00,,,,,,1,,,,,
1986/6/29 15:00,10,,,,15.8,0,,,,4.8,–k“Œ
1986/6/29 16:00,,,,,,1.5,,,,,
1986/6/29 17:00,,,,,,1.5,,,,,
1986/6/29 18:00,10,,,,16.5,1.5,,,,3.6,–k
1986/6/29 19:00,,,,,,2.5,,,,,
1986/6/29 20:00,,,,,,0,,,,,
1986/6/29 21:00,10,,,,16.5,0.5,,,,2.9,–k
1986/6/29 22:00,,,,,,0,,,,,
1986/6/29 23:00,,,,,,0,,,,,
1986/6/30 0:00,10,,,,16.1,0,,,,3.5,–k
1987/6/29 1:00,,,,,,0.5,,,,,
1987/6/29 2:00,,,,,,4.5,,,,,
1987/6/29 3:00,10,,,,15.7,2,,,,3.1,–k–k“Œ
1987/6/29 4:00,,,,,,3,,,,,
1987/6/29 5:00,,,,,,3,,,,,
1987/6/29 6:00,10,,,,15.6,6,,,,3.5,–k
1987/6/29 7:00,,,,,,6,,,,,
1987/6/29 8:00,,,,,,5,,,,,
1987/6/29 9:00,10,,,,17,1,,,,4.5,–k
1987/6/29 10:00,,,,,,0.5,,,,,
1987/6/29 11:00,,,,,,2,,,,,
1987/6/29 12:00,10,,,,18.3,0.5,,,,3.4,–k
1987/6/29 13:00,,,,,,1.5,,,,,
1987/6/29 14:00,,,,,,0,,,,,
1987/6/29 15:00,10,,,,19.6,0,,,,3.9,–k–k“Œ
1987/6/29 16:00,,,,,,0,,,,,
1987/6/29 17:00,,,,,,0,,,,,
1987/6/29 18:00,10,,,,18.4,0,,,,3.6,“Œ–k“Œ
1987/6/29 19:00,,,,,,0,,,,,
1987/6/29 20:00,,,,,,0,,,,,
1987/6/29 21:00,10,,,,17.5,0,,,,3.7,“Œ
1987/6/29 22:00,,,,,,0,,,,,
1987/6/29 23:00,,,,,,0,,,,,
1987/6/30 0:00,10-,,,,17.1,0,,,,2,–k“Œ
1988/6/29 1:00,,,,,,0,,,,,
1988/6/29 2:00,,,,,,0,,,,,
1988/6/29 3:00,10-,,,,18.8,0,,,,2.7,“Œ“ì“Œ
1988/6/29 4:00,,,,,,0,,,,,
1988/6/29 5:00,,,,,,0,,,,,
1988/6/29 6:00,10,,,,19.7,0,,,,1.1,“Œ
1988/6/29 7:00,,,,,,0,,,,,
1988/6/29 8:00,,,,,,0,,,,,
1988/6/29 9:00,10,,,,21.5,0,,,,2.1,¼–k¼
1988/6/29 10:00,,,,,,0,,,,,
1988/6/29 11:00,,,,,,0,,,,,
1988/6/29 12:00,10,,,,22.6,0,,,,2,“ì¼
1988/6/29 13:00,,,,,,0,,,,,
1988/6/29 14:00,,,,,,0,,,,,
1988/6/29 15:00,10,,,,23.4,0,,,,3.6,“ì“ì“Œ
1988/6/29 16:00,,,,,,0,,,,,
1988/6/29 17:00,,,,,,0,,,,,
1988/6/29 18:00,10,,,,22.7,0,,,,3.6,“ì
1988/6/29 19:00,,,,,,0,,,,,
1988/6/29 20:00,,,,,,0,,,,,
1988/6/29 21:00,10,,,,21.9,0,,,,2.8,“ì
1988/6/29 22:00,,,,,,0,,,,,
1988/6/29 23:00,,,,,,0,,,,,
1988/6/30 0:00,10,,,,22,0,,,,3.1,“ì¼
1989/6/29 1:00,,,,,,0,,,,,
1989/6/29 2:00,,,,,,0,,,,,
1989/6/29 3:00,10-,4,4.5,,20.5,0,,,,1,¼“ì¼
1989/6/29 4:00,,,,0,,0,,,,,
